strain amplitude,frequency
2.040229481097826e-21,42.6677105677769
2.040429491617218e-21,42.67411120119728
2.040629522376838e-21,42.68051279478419
2.0408295733793103e-21,42.68691534868168
2.0410296446272616e-21,42.69331886303378
2.0412297361233186e-21,42.699723337984594
2.0414298478701092e-21,42.70612877367826
2.041629979870261e-21,42.712535170258825
2.0418301321264048e-21,42.71894252787052
2.0420303046411665e-21,42.72535084665742
2.0422304974171808e-21,42.731760126763795
2.0424307104570764e-21,42.7381703683338
2.042630943763484e-21,42.74458157151163
2.0428311973390377e-21,42.7509937364416
2.0430314711863725e-21,42.75740686326798
2.0432317653081204e-21,42.76382095213504
2.0434320797069164e-21,42.770236003187115
2.0436324143853974e-21,42.776652016568534
2.0438327693461995e-21,42.78306899242368
2.0440331445919614e-21,42.78948693089698
2.0442335401253174e-21,42.79590583213272
2.044433955948909e-21,42.8023256962754
2.0446343920653733e-21,42.80874652346943
2.0448348484773507e-21,42.81516831385927
2.0450353251874847e-21,42.82159106758949
2.0452358221984156e-21,42.82801478480453
2.045436339512784e-21,42.834439465648934
2.045636877133236e-21,42.8408651102673
2.045837435062413e-21,42.84729171880413
2.0460380133029603e-21,42.85371929140407
2.0462386118575244e-21,42.86014782821173
2.046439230728749e-21,42.86657732937173
2.046639869919283e-21,42.873007795028784
2.046840529431774e-21,42.87943922532752
2.0470412092688703e-21,42.88587162041271
2.047241909433222e-21,42.89230498042907
2.0474426299274763e-21,42.8987393055213
2.0476433707542856e-21,42.90517459583418
2.047844131916302e-21,42.91161085151258
2.0480449134161762e-21,42.91804807270123
2.0482457152565613e-21,42.92448625954497
2.0484465374401103e-21,42.930925412188685
2.0486473799694816e-21,42.9373655307773
2.0488482428473262e-21,42.94380661545565
2.0490491260763003e-21,42.950248666368665
2.049250029659064e-21,42.95669168366135
2.049450953598271e-21,42.96313566747858
2.049651897896581e-21,42.96958061796542
2.049852862556653e-21,42.97602653526685
2.0500538475811478e-21,42.982473419527906
2.050254852972725e-21,42.98892127089367
2.050455878734046e-21,42.995370089509194
2.0506569248677743e-21,43.00181987551962
2.0508579913765693e-21,43.00827062906996
2.0510590782630975e-21,43.01472235030545
2.051260185530022e-21,43.021175039371236
2.0514613131800083e-21,43.02762869641249
2.0516624612157225e-21,43.03408332157442
2.0518636296398295e-21,43.04053891500224
2.052064818454999e-21,43.04699547684122
2.052266027663899e-21,43.053453007236655
2.0524672572691966e-21,43.059911506333805
2.052668507273564e-21,43.06637097427801
2.052869777679671e-21,43.072831411214636
2.0530710684901885e-21,43.07929281728898
2.053272379707785e-21,43.08575519264639
2.0534737113351392e-21,43.09221853743238
2.0536750633749208e-21,43.09868285179228
2.0538764358298053e-21,43.105148135871595
2.0540778287024663e-21,43.11161438981575
2.0542792419955823e-21,43.118081613770265
2.0544806757118293e-21,43.124549807880676
2.0546821298538836e-21,43.13101897229249
2.054883604424423e-21,43.13748910715122
2.0550850994261264e-21,43.14396021260247
2.0552866148616753e-21,43.15043228879188
2.0554881507337503e-21,43.15690533586509
2.0556897070450314e-21,43.163379353967684
2.0558912837982007e-21,43.16985434324532
2.0560928809959397e-21,43.176330303843706
2.0562944986409343e-21,43.18280723590854
2.0564961367358687e-21,43.189285139585635
2.0566977952834282e-21,43.19576401502067
2.056899474286298e-21,43.202243862359445
2.0571011737471634e-21,43.2087246817477
2.0573028936687135e-21,43.215206473331286
2.0575046340536357e-21,43.221689237256044
2.057706394904619e-21,43.22817297366784
2.0579081762243536e-21,43.23465768271253
2.0581099780155295e-21,43.24114336453604
2.0583118002808393e-21,43.24763001928435
2.0585136430229763e-21,43.25411764710339
2.0587155062446296e-21,43.26060624813906
2.058917389948497e-21,43.26709582253747
2.0591192941372692e-21,43.2735863704445
2.059321218813642e-21,43.280077892006226
2.0595231639803137e-21,43.28657038736876
2.05972512963998e-21,43.293063856678145
2.0599271157953377e-21,43.29955830008049
2.060129122449086e-21,43.306053717721916
2.0603311496039236e-21,43.3125501097486
2.0605331972625526e-21,43.319047476306714
2.060735265427671e-21,43.32554581754239
2.0609373541019824e-21,43.3320451336019
2.0611394632881874e-21,43.338545424631455
2.061341592988989e-21,43.34504669077725
2.061543743207091e-21,43.35154893218564
2.0617459139452005e-21,43.35805214900293
2.0619481052060198e-21,43.364556341375405
2.062150316992258e-21,43.371061509449426
2.06235254930662e-21,43.37756765337136
2.0625548021518152e-21,43.38407477328761
2.062757075530551e-21,43.39058286934454
2.062959369445538e-21,43.39709194168863
2.063161683899485e-21,43.4036019904663
2.0633640188951045e-21,43.410113015824074
2.0635663744351062e-21,43.416625017908366
2.0637687505222045e-21,43.423137996865776
2.063971147159111e-21,43.42965195284279
2.0641735643485427e-21,43.436166885986026
2.064376002093212e-21,43.44268279644204
2.064578460395836e-21,43.44919968435743
2.0647809392591308e-21,43.45571754987887
2.064983438685815e-21,43.46223639315301
2.0651859586786022e-21,43.468756214326405
2.0653884992402156e-21,43.475277013545856
2.0655910603733736e-21,43.48179879095807
2.0657936420807984e-21,43.48832154670981
2.0659962443652093e-21,43.494845280947814
2.0661988672293283e-21,43.50136999381882
2.066401510675879e-21,43.50789568546969
2.066604174707584e-21,43.51442235604721
2.0668068593271694e-21,43.52095000569826
2.06700956453736e-21,43.52747863456976
2.067212290340884e-21,43.53400824280857
2.0674150367404635e-21,43.5405388305615
2.067617803738829e-21,43.5470703979756
2.06782059133871e-21,43.55360294519784
2.068023399542833e-21,43.56013647237511
2.0682262283539303e-21,43.56667097965452
2.0684290777747317e-21,43.57320646718303
2.0686319478079714e-21,43.57974293510771
2.0688348384563787e-21,43.58628038357564
2.0690377497226873e-21,43.592818812733896
2.0692406816096336e-21,43.5993582227296
2.0694436341199505e-21,43.6058986137099
2.069646607256375e-21,43.612439985821936
2.0698496010216417e-21,43.61898233921284
2.0700526154184895e-21,43.62552567402989
2.0702556504496574e-21,43.63206999042033
2.070458706117883e-21,43.63861528853136
2.070661782425908e-21,43.64516156851028
2.070864879376467e-21,43.651708830504276
2.071067996972308e-21,43.65825707466077
2.07127113521617e-21,43.66480630112706
2.0714742941107977e-21,43.67135651005052
2.0716774736589335e-21,43.67790770157853
2.0718806738633224e-21,43.68445987585846
2.07208389472671e-21,43.69101303303775
2.072287136251843e-21,43.69756717326387
2.0724903984414667e-21,43.70412229668426
2.0726936812983312e-21,43.71067840344642
2.0728969848251844e-21,43.71723549369787
2.0731003090247777e-21,43.72379356758619
2.0733036538998568e-21,43.73035262525881
2.0735070194531743e-21,43.73691266686337
2.073710405687485e-21,43.74347369254752
2.0739138126055396e-21,43.750035702458824
2.0741172402100927e-21,43.75659869674499
2.074320688503898e-21,43.76316267555362
2.0745241574897093e-21,43.76972763903242
2.0747276471702842e-21,43.776293587329086
2.0749311575483784e-21,43.78286052059137
2.0751346886267524e-21,43.78942843896708
2.075338240408162e-21,43.795997342603904
2.075541812895367e-21,43.802567231649675
2.0757454060911296e-21,43.80913810625231
2.0759490199982067e-21,43.8157099665595
2.0761526546193633e-21,43.82228281271921
2.0763563099573614e-21,43.8288566448793
2.0765599860149632e-21,43.83543146318765
2.0767636827949337e-21,43.84200726779223
2.076967400300038e-21,43.848584058841006
2.077171138533042e-21,43.85516183648191
2.0773748974967135e-21,43.86174060086304
2.0775786771938173e-21,43.86832035213229
2.077782477627123e-21,43.87490109043774
2.077986298799401e-21,43.88148281592752
2.0781901407134184e-21,43.88806552874963
2.0783940033719513e-21,43.89464922905229
2.078597886777765e-21,43.90123391698352
2.0788017909336374e-21,43.90781959269159
2.0790057158423374e-21,43.91440625632454
2.0792096615066416e-21,43.92099390803069
2.0794136279293247e-21,43.92758254795819
2.0796176151131625e-21,43.93417217625532
2.079821623060931e-21,43.940762793070355
2.080025651775409e-21,43.94735439855156
2.0802297012593733e-21,43.95394699284726
2.0804337715156026e-21,43.96054057610575
2.08063786254688e-21,43.96713514847547
2.080841974355982e-21,43.9737307101047
2.0810461069456944e-21,43.980327261141916
2.0812502603187967e-21,43.98692480173551
2.081454434478073e-21,43.99352333203392
2.081658629426308e-21,44.00012285218563
2.0818628451662845e-21,44.00672336233907
2.0820670817007905e-21,44.01332486264282
2.0822713390326106e-21,44.01992735324536
2.0824756171645345e-21,44.02653083429531
2.0826799160993502e-21,44.033135305941194
2.082884235839846e-21,44.03974076833165
2.0830885763888115e-21,44.04634722161526
2.083292937749038e-21,44.05295466594071
2.0834973199233164e-21,44.059563101456625
2.0837017229144417e-21,44.066172528311746
2.083906146725205e-21,44.072782946654755
2.0841105913584012e-21,44.079394356634424
2.084315056816826e-21,44.08600675839948
2.0845195431032755e-21,44.092620152098746
2.084724050220543e-21,44.09923453788089
2.0849285781714276e-21,44.10584991589483
2.0851331269587287e-21,44.11246628628938
2.085337696585246e-21,44.11908364921348
2.0855422870537776e-21,44.125702004815935
2.085746898367125e-21,44.13232135324568
2.085951530528091e-21,44.13894169465168
2.0861561835394788e-21,44.14556302918292
2.0863608574040895e-21,44.15218535698831
2.0865655521247283e-21,44.158808678216886
2.086770267704202e-21,44.165432993017674
2.0869750041453153e-21,44.17205830153973
2.087179761450873e-21,44.17868460393204
2.0873845396236853e-21,44.18531190034383
2.0875893386665604e-21,44.19194019092411
2.0877941585823068e-21,44.19856947582208
2.0879989993737376e-21,44.205199755186875
2.0882038610436595e-21,44.21183102916767
2.088408743594885e-21,44.21846329791361
2.0886136470302286e-21,44.225096561574
2.0888185713525046e-21,44.23173082029807
2.0890235165645242e-21,44.23836607423505
2.0892284826691097e-21,44.245002323534386
2.0894334696690687e-21,44.251639568345205
2.0896384775672225e-21,44.25827780881691
2.089843506366389e-21,44.264917045098876
2.090048556069386e-21,44.271557277340506
2.090253626679034e-21,44.278198505691144
2.0904587181981525e-21,44.28484073030025
2.090663830629563e-21,44.29148395131728
2.090868963976089e-21,44.298128168891694
2.0910741182405523e-21,44.304773383173014
2.0912792934257777e-21,44.31141959431075
2.091484489534589e-21,44.31806680245444
2.091689706569812e-21,44.32471500775362
2.091894944534273e-21,44.33136421035789
2.0921002034308007e-21,44.338014410416896
2.092305483262222e-21,44.3446656080802
2.092510784031365e-21,44.351317803497466
2.092716105741062e-21,44.357970996818416
2.0929214483941423e-21,44.364625188192726
2.0931268119934384e-21,44.3712803777701
2.093332196541781e-21,44.37793656570027
2.0935376020420045e-21,44.38459375213301
2.0937430284969445e-21,44.39125193721813
2.0939484759094335e-21,44.39791112110541
2.094153944282309e-21,44.40457130394468
2.0943594336184076e-21,44.41123248588583
2.0945649439205678e-21,44.417894667078706
2.0947704751916272e-21,44.42455784767321
2.0949760274344245e-21,44.43122202781927
2.0951816006518026e-21,44.43788720766687
2.0953871948466003e-21,44.44455338736592
2.0955928100216596e-21,44.45122056706639
2.095798446179824e-21,44.457888746918336
2.0960041033239374e-21,44.46455792707178
2.0962097814568453e-21,44.471228107676815
2.09641548058139e-21,44.477899288883435
2.096621200700422e-21,44.48457147084181
2.0968269418167884e-21,44.49124465370211
2.0970327039333326e-21,44.49791883761432
2.0972384870529075e-21,44.50459402272873
2.097444291178361e-21,44.511270209195494
2.0976501163125466e-21,44.51794739716488
2.0978559624583137e-21,44.52462558678707
2.098061829618515e-21,44.531304778212345
2.098267717796004e-21,44.53798497159094
2.098473626993635e-21,44.544666167073196
2.098679557214263e-21,44.55134836480944
2.0988855084607445e-21,44.558031564950035
2.0990914807359352e-21,44.564715767645325
2.0992974740426947e-21,44.57140097304572
2.0995034883838806e-21,44.578087181301655
2.099709523762352e-21,44.58477439256352
2.09991558018097e-21,44.59146260698182
2.1001216576425955e-21,44.59815182470702
2.1003277561500914e-21,44.60484204588965
2.1005338757063216e-21,44.61153327068025
2.100740016314146e-21,44.61822549922931
2.1009461779764325e-21,44.62491873168744
2.101152360696047e-21,44.63161296820525
2.1013585644758553e-21,44.63830820893336
2.101564789318726e-21,44.64500445402242
2.1017710352275243e-21,44.65170170362305
2.101977302205122e-21,44.658399957885955
2.1021835902543876e-21,44.66509921696185
2.102389899378196e-21,44.67179948100152
2.1025962295794145e-21,44.67850075015564
2.1028025808609172e-21,44.68520302457501
2.1030089532255784e-21,44.69190630441047
2.103215346676273e-21,44.69861058981283
2.103421761215876e-21,44.70531588093291
2.1036281968472642e-21,44.71202217792162
2.1038346535733133e-21,44.7187294809298
2.1040411313969025e-21,44.7254377901084
2.1042476303209124e-21,44.732147105608384
2.104454150348219e-21,44.738857427580626
2.104660691481707e-21,44.7455687561762
2.104867253724254e-21,44.75228109154603
2.1050738370787482e-21,44.75899443384123
2.1052804415480652e-21,44.76570878321273
2.1054870671350965e-21,44.7724241398117
2.105693713842723e-21,44.77914050378917
2.1059003816738334e-21,44.78585787529633
2.1061070706313134e-21,44.792576254484246
2.1063137807180512e-21,44.79929564150415
2.106520511936936e-21,44.80601603650719
2.1067272642908577e-21,44.81273743964458
2.106934037782706e-21,44.81945985106755
2.107140832415374e-21,44.82618327092738
2.1073476481917524e-21,44.832907699375326
2.1075544851147365e-21,44.83963313656269
2.107761343187218e-21,44.84635958264078
2.1079682224120944e-21,44.85308703776097
2.1081751227922602e-21,44.8598155020746
2.1083820443306127e-21,44.86654497573305
2.1085889870300498e-21,44.87327545888779
2.108795950893472e-21,44.880006951690234
2.1090029359237755e-21,44.88673945429179
2.1092099421238628e-21,44.893472966843966
2.1094169694966356e-21,44.90020748949829
2.1096240180449962e-21,44.9069430224063
2.109831087771849e-21,44.91367956571957
2.1100381786800962e-21,44.92041711958959
2.110245290772642e-21,44.927155684167936
2.1104524240523932e-21,44.93389525960628
2.1106595785222574e-21,44.940635846056246
2.110866754185143e-21,44.94737744366954
2.111073951043958e-21,44.9541200525978
2.111281169101612e-21,44.96086367299277
2.1114884083610158e-21,44.967608305006145
2.11169566882508e-21,44.974353948789705
2.1119029504967177e-21,44.98110060449521
2.1121102533788435e-21,44.98784827227451
2.1123175774743684e-21,44.99459695227936
2.1125249227862096e-21,45.001346644661595
2.112732289317283e-21,45.00809734957316
2.112939677070505e-21,45.01484906716588
2.1131470860487935e-21,45.02160179759172
2.1133545162550677e-21,45.02835554100258
2.1135619676922473e-21,45.03511029755042
2.113769440363253e-21,45.04186606738725
2.1139769342710044e-21,45.04862285066501
2.1141844494184262e-21,45.0553806475358
2.114391985808441e-21,45.06213945815162
2.1145995434439746e-21,45.068899282664646
2.1148071223279486e-21,45.07566012122681
2.115014722463291e-21,45.082421973990336
2.115222343852931e-21,45.089184841107375
2.1154299864997926e-21,45.09594872273003
2.1156376504068077e-21,45.102713619010544
2.115845335576904e-21,45.109479530101076
2.1160530420130155e-21,45.116246456153945
2.11626076971807e-21,45.12301439732132
2.1164685186950007e-21,45.12978335375546
2.1166762889467414e-21,45.136553325608716
2.116884080476228e-21,45.14332431303342
2.1170918932863948e-21,45.1500963161819
2.1172997273801778e-21,45.156869335206544
2.1175075827605152e-21,45.16364337025977
2.1177154594303436e-21,45.170418421493906
2.1179233573926047e-21,45.17719448906149
2.1181312766502357e-21,45.18397157311492
2.1183392172061772e-21,45.190749673806664
2.118547179063374e-21,45.19752879128931
2.1187551622247645e-21,45.204308925715296
2.1189631666932957e-21,45.21109007723721
2.1191711924719137e-21,45.217872246007694
2.1193792395635597e-21,45.22465543217924
2.1195873079711835e-21,45.23143963590454
2.1197953976977305e-21,45.238224857336206
2.1200035087461494e-21,45.245011096626904
2.120211641119392e-21,45.251798353929374
2.120419794820406e-21,45.258586629396305
2.1206279698521403e-21,45.26537592318034
2.120836166217552e-21,45.27216623543435
2.1210443839195913e-21,45.27895756631109
2.1212526229612123e-21,45.28574991596334
2.1214608833453697e-21,45.29254328454394
2.1216691650750206e-21,45.299337672205766
2.1218774681531205e-21,45.30613307910165
2.122085792582629e-21,45.312929505384524
2.122294138366501e-21,45.319726951207265
2.1225025055077008e-21,45.32652541672289
2.1227108940091858e-21,45.33332490208431
2.1229193038739185e-21,45.34012540744451
2.1231277351048624e-21,45.34692693295655
2.1233361877049793e-21,45.3537294787734
2.1235446616772336e-21,45.36053304504817
2.1237531570245915e-21,45.36733763193393
2.1239616737500167e-21,45.374143239583695
2.1241702118564803e-21,45.38094986815074
2.124378771346946e-21,45.38775751778808
2.124587352224385e-21,45.39456618864896
2.1247959544917687e-21,45.40137588088656
2.125004578152065e-21,45.40818659465408
2.12521322320825e-21,45.41499833010482
2.125421889663292e-21,45.42181108739198
2.125630577520166e-21,45.42862486666884
2.12583928678185e-21,45.4354396680888
2.1260480174513148e-21,45.442255491805085
2.1262567695315395e-21,45.44907233797109
2.1264655430255014e-21,45.45589020674021
2.1266743379361797e-21,45.46270909826584
2.1268831542665535e-21,45.46952901270141
2.1270919920196017e-21,45.476349950200344
2.1273008511983106e-21,45.48317191091622
2.1275097318056564e-21,45.48999489500236
2.1277186338446238e-21,45.49681890261235
2.1279275573181995e-21,45.503643933899745
2.1281365022293665e-21,45.51046998901812
2.1283454685811126e-21,45.51729706812105
2.128554456376424e-21,45.52412517136216
2.128763465618291e-21,45.5309542988951
2.1289724963096987e-21,45.53778445087343
2.129181548453639e-21,45.54461562745091
2.1293906220531042e-21,45.551447828781235
2.1295997171110825e-21,45.558281055018085
2.129808833630572e-21,45.56511530631527
2.130017971614561e-21,45.571950582826474
2.13022713106605e-21,45.578786884705615
2.130436311988029e-21,45.585624212106374
2.1306455143834986e-21,45.59246256518267
2.130854738255455e-21,45.59930194408837
2.131063983606898e-21,45.60614234897733
2.1312732504408243e-21,45.61298378000343
2.1314825387602377e-21,45.61982623732065
2.131691848568139e-21,45.62666972108297
2.1319011798675297e-21,45.633514231444316
2.1321105326614164e-21,45.640359768558724
2.1323199069527984e-21,45.64720633258019
2.1325293027446856e-21,45.654053923662794
2.1327387200400816e-21,45.66090254196057
2.1329481588419955e-21,45.66775218762764
2.1331576191534344e-21,45.6746028608181
2.1333671009774085e-21,45.681454561686095
2.133576604316927e-21,45.68830729038579
2.1337861291750027e-21,45.69516104707139
2.133995675554646e-21,45.70201583189704
2.1342052434588717e-21,45.70887164501707
2.1344148328906926e-21,45.71572848658564
2.1346244438531246e-21,45.722586356757084
2.1348340763491844e-21,45.72944525568571
2.1350437303818885e-21,45.73630518352582
2.1352534059542537e-21,45.74316614043177
2.1354631030693024e-21,45.75002812655795
2.1356728217300517e-21,45.756891142058734
2.135882561939522e-21,45.763755187088506
2.136092323700737e-21,45.77062026180174
2.136302107016719e-21,45.777486366352896
2.1365119118904935e-21,45.78435350089649
2.1367217383250837e-21,45.791221665587
2.136931586323516e-21,45.79809086057898
2.1371414558888182e-21,45.804961086027
2.137351347024017e-21,45.8118323420856
2.137561259732141e-21,45.81870462890938
2.1377711940162195e-21,45.82557794665298
2.1379811498792863e-21,45.83245229547109
2.1381911273243702e-21,45.83932767551831
2.138401126354505e-21,45.84620408694941
2.1386111469727254e-21,45.85308152991907
2.1388211891820645e-21,45.859960004582014
2.1390312529855587e-21,45.86683951109301
2.1392413383862454e-21,45.87372004960691
2.1394514453871607e-21,45.88060162027845
2.139661573991345e-21,45.8874842232625
2.139871724201837e-21,45.894367858713885
2.140081896021678e-21,45.90125252678756
2.1402920894539102e-21,45.908138227638375
2.1405023045015763e-21,45.9150249614213
2.1407125411677187e-21,45.92191272829123
2.140922799455381e-21,45.92880152840315
2.141133079367611e-21,45.935691361912085
2.1413433809074557e-21,45.94258222897304
2.1415537040779607e-21,45.949474129741056
2.141764048882178e-21,45.956367064371264
2.141974415323153e-21,45.96326103301864
2.142184803403938e-21,45.97015603583835
2.1423952131275858e-21,45.97705207298555
2.142605644497149e-21,45.983949144615444
2.142816097515679e-21,45.99084725088309
2.1430265721862324e-21,45.9977463919438
2.1432370685118637e-21,46.00464656795275
2.1434475864956327e-21,46.01154777906528
2.143658126140592e-21,46.01845002543655
2.1438686874498035e-21,46.02535330722192
2.1440792704263253e-21,46.03225762457671
2.144289875073218e-21,46.039162977656225
2.1445005013935457e-21,46.046069366615924
2.1447111493903694e-21,46.052976791611144
2.1449218190667522e-21,46.05988525279732
2.1451325104257573e-21,46.06679475032982
2.1453432234704544e-21,46.07370528436423
2.1455539582039063e-21,46.08061685505592
2.1457647146291835e-21,46.08752946256048
2.145975492749354e-21,46.09444310703343
2.1461862925674867e-21,46.10135778863031
2.1463971140866514e-21,46.10827350750667
2.146607957309921e-21,46.11519026381815
2.1468188222403688e-21,46.12210805772039
2.147029708881068e-21,46.12902688936904
2.1472406172350924e-21,46.13594675891972
2.14745154730552e-21,46.142867666528204
2.1476624990954254e-21,46.14978961235016
2.1478734726078892e-21,46.1567125965414
2.1480844678459867e-21,46.163636619257595
2.148295484812798e-21,46.170561680654544
2.1485065235114068e-21,46.177487780888136
2.1487175839448927e-21,46.18441492011418
2.1489286661163405e-21,46.191343098488524
2.1491397700288306e-21,46.19827231616702
2.149350895685451e-21,46.20520257330563
2.149562043089287e-21,46.21213387006027
2.1497732122434247e-21,46.219066206586874
2.1499844031509513e-21,46.22599958304139
2.150195615814958e-21,46.23293399957992
2.150406850238534e-21,46.239869456358406
2.150618106424769e-21,46.24680595353289
2.1508293843767542e-21,46.25374349125943
2.151040684097587e-21,46.26068206969421
2.1512520055903575e-21,46.26762168899328
2.151463348858163e-21,46.27456234931283
2.1516747139041e-21,46.28150405080899
2.1518861007312628e-21,46.28844679363794
2.1520975093427524e-21,46.29539057795589
2.1523089397416653e-21,46.30233540391909
2.1525203919311036e-21,46.3092812716838
2.1527318659141693e-21,46.31622818140631
2.1529433616939618e-21,46.32317613324287
2.153154879273589e-21,46.330125127349895
2.15336641865615e-21,46.33707516388366
2.153577979844755e-21,46.34402624300063
2.153789562842506e-21,46.3509783648571
2.1540011676525134e-21,46.357931529609566
2.1542127942778843e-21,46.36488573741442
2.15442444272173e-21,46.3718409884282
2.15463611298716e-21,46.378797282807376
2.1548478050772857e-21,46.38575462070843
2.155059518995219e-21,46.392713002287955
2.155271254744076e-21,46.399672427702484
2.1554830123269678e-21,46.40663289710856
2.155694791747012e-21,46.41359441066283
2.155906593007325e-21,46.42055696852192
2.156118416111024e-21,46.42752057084249
2.156330261061231e-21,46.43448521778129
2.1565421278610637e-21,46.44145090949496
2.156754016513643e-21,46.44841764614024
2.1569659270220883e-21,46.45538542787381
2.1571778593895255e-21,46.462354254852514
2.157389813619081e-21,46.46932412723321
2.1576017897138757e-21,46.47629504517265
2.1578137876770363e-21,46.48326700882763
2.1580258075116912e-21,46.490240018355095
2.158237849220968e-21,46.49721407391191
2.1584499128079968e-21,46.504189175655
2.158661998275906e-21,46.5111653237413
2.158874105627829e-21,46.518142518327764
2.159086234866897e-21,46.52512075957138
2.1592983859962436e-21,46.53210004762917
2.1595105590190036e-21,46.53908038265816
2.1597227539383146e-21,46.54606176481547
2.159934970757311e-21,46.55304419425812
2.1601472094791305e-21,46.56002767114324
2.160359470106912e-21,46.56701219562792
2.1605717526437953e-21,46.57399776786932
2.1607840570929205e-21,46.58098438802464
2.1609963834574295e-21,46.587972056251004
2.1612087317404645e-21,46.594960772705676
2.1614211019451725e-21,46.60195053754596
2.1616334940746968e-21,46.6089413509291
2.1618459081321823e-21,46.61593321301234
2.1620583441207786e-21,46.62292612395305
2.1622708020436323e-21,46.62992008390855
2.162483281903892e-21,46.636915093036194
2.1626957837047096e-21,46.64391115149338
2.1629083074492367e-21,46.650908259437564
2.1631208531406236e-21,46.657906417026076
2.1633334207820245e-21,46.664905624416434
2.1635460103765952e-21,46.67190588176614
2.1637586219274907e-21,46.67890718923267
2.163971255437868e-21,46.68590954697357
2.1641839109108834e-21,46.69291295514637
2.1643965883496975e-21,46.69991741390867
2.1646092877574688e-21,46.706922923418055
2.1648220091373605e-21,46.71392948383218
2.165034752492531e-21,46.720937095308635
2.165247517826147e-21,46.72794575800519
2.1654603051413703e-21,46.73495547207943
2.165673114441367e-21,46.74196623768912
2.1658859457293026e-21,46.748978054992
2.1660987990083452e-21,46.755990924145834
2.1663116742816635e-21,46.76300484530843
2.166524571552428e-21,46.770019818637614
2.1667374908238066e-21,46.77703584429117
2.166950432098972e-21,46.78405292242698
2.1671633953810983e-21,46.791071053202955
2.1673763806733565e-21,46.79809023677693
2.167589387978923e-21,46.8051104733069
2.1678024173009732e-21,46.812131762950784
2.1680154686426855e-21,46.819154105866616
2.168228542007237e-21,46.82617750221233
2.168441637397806e-21,46.833201952146
2.1686547548175744e-21,46.840227455825655
2.168867894269724e-21,46.847254013409426
2.169081055757435e-21,46.8542816250553
2.1692942392838905e-21,46.86131029092145
2.169507444852278e-21,46.868340011166076
2.1697206724657825e-21,46.875370785947325
2.169933922127588e-21,46.88240261542331
2.1701471938408847e-21,46.88943549975231
2.1703604876088602e-21,46.89646943909255
2.1705738034347062e-21,46.90350443360232
2.170787141321612e-21,46.910540483439895
2.1710005012727713e-21,46.91757758876358
2.171213883291374e-21,46.92461574973166
2.171427287380618e-21,46.931654966502535
2.1716407135436978e-21,46.938695239234605
2.171854161783809e-21,46.94573656808627
2.17206763210415e-21,46.95277895321597
2.1722811245079205e-21,46.95982239478216
2.172494638998319e-21,46.966866892943294
2.1727081755785458e-21,46.973912447857906
2.172921734251803e-21,46.98095905968445
2.1731353150212952e-21,46.98800672858156
2.173348917890224e-21,46.99505545470772
2.173562542861795e-21,47.00210523822157
2.1737761899392155e-21,47.009156079281716
2.173989859125693e-21,47.01620797804683
2.174203550424436e-21,47.02326093467557
2.1744172638386535e-21,47.03031494932662
2.174630999371557e-21,47.03737002215871
2.174844757026358e-21,47.044426153330555
2.1750585368062685e-21,47.05148334300095
2.1752723387145034e-21,47.058541591328655
2.175486162754278e-21,47.065600898472496
2.1757000089288084e-21,47.0726612645913
2.175913877241312e-21,47.07972268984397
2.176127767695006e-21,47.0867851743893
2.1763416802931106e-21,47.09384871838624
2.176555615038847e-21,47.10091332199375
2.1767695719354365e-21,47.10797898537074
2.1769835509860997e-21,47.11504570867616
2.177197552194064e-21,47.12211349206908
2.1774115755625532e-21,47.129182335708514
2.1776256210947924e-21,47.13625223975346
2.177839688794011e-21,47.14332320436307
2.1780537786634346e-21,47.15039522969636
2.1782678907062934e-21,47.15746831591247
2.1784820249258182e-21,47.164542463170534
2.178696181325241e-21,47.17161767162976
2.1789103599077953e-21,47.178693941449346
2.179124560676715e-21,47.18577127278851
2.1793387836352332e-21,47.19284966580643
2.179553028786587e-21,47.19992912066241
2.1797672961340143e-21,47.20700963751577
2.179981585680752e-21,47.21409121652574
2.1801958974300422e-21,47.22117385785176
2.180410231385122e-21,47.2282575616531
2.1806245875492358e-21,47.23534232808918
2.1808389659256243e-21,47.24242815731939
2.1810533665175327e-21,47.24951504950315
2.181267789328205e-21,47.25660300479995
2.1814822343608893e-21,47.26369202336926
2.1816967016188304e-21,47.27078210537056
2.1819111911052782e-21,47.27787325096341
2.1821257028234836e-21,47.284965460307376
2.182340236776695e-21,47.29205873356198
2.182554792968164e-21,47.299153070886824
2.182769371401144e-21,47.306248472441546
2.18298397207889e-21,47.31334493838581
2.1831985950046563e-21,47.32044246887925
2.183413240181699e-21,47.32754106408159
2.1836279076132777e-21,47.334640724152614
2.1838425973026484e-21,47.34174144925195
2.1840573092530708e-21,47.34884323953939
2.1842720434678076e-21,47.35594609517478
2.184486799950118e-21,47.363050016317864
2.1847015787032672e-21,47.37015500312851
2.1849163797305187e-21,47.37726105576661
2.185131203035137e-21,47.384368174391966
2.1853460486203894e-21,47.391476359164585
2.1855609164895433e-21,47.39858561024433
2.185775806645866e-21,47.40569592779118
2.18599071909263e-21,47.41280731196513
2.1862056538331037e-21,47.41991976292616
2.1864206108705604e-21,47.42703328083432
2.186635590208274e-21,47.43414786584968
2.1868505918495192e-21,47.44126351813235
2.18706561579757e-21,47.44838023784235
2.1872806620557034e-21,47.4554980251398
2.1874957306271987e-21,47.46261688018495
2.1877108215153323e-21,47.469736803137906
2.1879259347233856e-21,47.47685779415886
